forward,srcIP,dstPort,Unique Ports,Auth Failures,Origin,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,bwd meanDelta,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN,Forward FIN flag count,Forward SYN flag count,Forward RST flag count,Forward ACK flag count,Forward 0x0014 flag count,Forward ACK-PSH flag count,Forward 0x003F flag count,Forward ACK-FIN-PSH flag count,Forward URG flag count,Forward FIN-ACK flag count,Backward FIN flag count,Backward RST flag count,Backward ACK flag count,Backward 0x0014 flag count,Backward ACK-PSH flag count,Backward 0x003F flag count,Backward SYN-ACK flag count,Backward ACK-FIN-PSH flag count,Backward URG flag count,Backward FIN-ACK flag count,Label
185.182.193.115 33240 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.032594256,7.8416e-05,64256,64512,1.7454803971168273,1.6830989890634585,0.0,583,0.0,2962.0,0.07832090253846154,0.024229524460337323,7.274275452037779e-07,0.1526355780065751,0.0008528936306502575,26992.589743589742,910553.6944444445,242.62177519923898,905.6942671149255,0.00042164155555555555,TCP,941.0,4241.0,13.0,9.0,22.0,1807.0,4843.0,7.447806358337402,5.347279071807861,139.0,170.0895263374467,28930.446969696968,538.1111111111111,953.7391473097406,909618.3611111111,0.00012493133544921875,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 61517 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.030656312,5.392e-05,64256,64512,4.182989908652076,4.465872199848735,0.0,583,0.0,2962.0,0.0299361565,0.0018703312156509789,1.0873628959639501e-05,0.04246803117916902,0.0032975186064129343,26399.69230769231,910553.6944444445,567.0939176158315,2403.1354515408248,0.0012749816666666667,TCP,966.0,4241.0,14.0,9.0,23.0,1898.0,4843.0,3.346888303756714,2.0152838230133057,135.57142857142858,167.84635067792638,28172.397435897437,538.1111111111111,953.7391473097406,909618.3611111111,0.00012254714965820312,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 49577 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.241832793,6.7617e-05,64256,64384,4.331220053343404,5.179768833240987,0.0,583,0.0,2962.0,0.05182327121428571,0.008784366471216505,4.26944593627375e-06,0.092036074977394,0.0020662637625128476,27748.0,910553.6944444445,595.8521301956712,2787.2911621540106,0.0011731436666666667,TCP,994.0,4241.0,14.0,9.0,23.0,1926.0,4843.0,3.2323455810546875,1.7375292778015137,137.57142857142858,172.06956702867564,29607.9358974359,538.1111111111111,953.7391473097406,909618.3611111111,9.512901306152344e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 37308 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.131858761,3.8121e-05,64256,64512,1.5389303454255012,1.5429190905783507,0.0,583,0.0,2962.0,0.12013044708333333,0.05631627511094654,5.441141381108611e-07,0.23231393339184467,0.0007376409276272982,27998.022727272728,910553.6944444445,220.7082603731073,830.2619061856615,0.0005369528888888889,TCP,921.0,4241.0,12.0,9.0,21.0,1721.0,4843.0,7.797623872756958,5.833099126815796,143.41666666666666,173.65257896679273,30155.21818181818,538.1111111111111,953.7391473097406,909618.3611111111,0.00012755393981933594,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 52661 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.262877643,9.4447e-05,64256,64384,3.2531042578805165,3.7390882816912456,0.0,583,0.0,2962.0,0.06073869421428572,0.010358818934356978,5.532794058790611e-06,0.09994429005837603,0.0023521892055679986,29371.41208791209,910553.6944444445,454.73750233372647,2012.0449498034116,0.000983190888888889,TCP,1025.0,4241.0,14.0,9.0,23.0,1957.0,4843.0,4.303581714630127,2.407003879547119,139.78571428571428,177.02534948129423,31337.97435897436,538.1111111111111,953.7391473097406,909618.3611111111,0.00015020370483398438,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 9871 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.755840054,0.000155341,64256,64512,1.1972945087937183,1.2450763641210376,0.0,583,0.0,2962.0,0.1700321020909091,0.09238836890390678,5.159133255617142e-07,0.2969661556307264,0.0007182710669111726,31308.563636363637,1004946.125,182.6418350687145,743.4662239257746,0.0004348845,TCP,944.0,4241.0,11.0,8.0,19.0,1678.0,4777.0,9.187380313873291,6.425308704376221,152.54545454545453,184.08464236745974,33887.15555555555,597.125,1001.8694579206842,1003742.4107142857,0.0001285076141357422,0.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 37250 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.765087516,4.1346e-05,64256,64512,2.7221797586790464,3.442924821071077,0.0,583,0.0,2962.0,0.09805936092307692,0.043100956186177874,2.197198043740184e-05,0.20357609658821468,0.004687427912768562,27313.24358974359,1004946.125,379.8487755572146,2055.856483782067,0.002235033875,TCP,948.0,4241.0,13.0,8.0,21.0,1814.0,4777.0,4.775584697723389,2.32360577583313,139.53846153846155,171.09221330775242,29272.545454545456,597.125,1001.8694579206842,1003742.4107142857,4.458427429199219e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 25954 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.039731751,3.4535e-05,64256,64512,1.992632382476517,2.0181084114955516,0.0,583,0.0,2962.0,0.05195355921428571,0.013224882128203663,2.3565177415361613e-05,0.11292725494467334,0.004854397739716186,25945.296703296703,910553.6944444445,268.72070986540456,1085.9665596525508,0.0017384461111111112,TCP,956.0,4241.0,14.0,9.0,23.0,1888.0,4843.0,7.025882005691528,4.4596216678619385,134.85714285714286,166.39992757641423,27688.9358974359,538.1111111111111,953.7391473097406,909618.3611111111,1.1920928955078125e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 11410 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.280437556,4.861e-05,64256,64512,5.705692676524685,7.09626066237117,0.0,583,0.0,2962.0,0.041370704,0.005475805623975065,2.774331777139777e-06,0.07266526775155052,0.0016656325456533855,26773.494505494506,910553.6944444445,776.7893029611464,3818.57670976262,0.0008674275555555555,TCP,974.0,4241.0,14.0,9.0,23.0,1906.0,4843.0,2.4536898136138916,1.2682735919952393,136.14285714285714,169.0273456862634,28570.24358974359,538.1111111111111,953.7391473097406,909618.3611111111,8.559226989746094e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 18743 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.382816233,0.000120435,64256,64512,3.974164916983495,5.2857857137231115,0.0,583,0.0,2962.0,0.06967457523076923,0.015084519506985177,2.822748208062143e-07,0.12043398888932243,0.0005312954176408961,28074.47435897436,1004946.125,559.4401383138304,3156.274794306913,0.00029073225,TCP,964.0,4241.0,13.0,8.0,21.0,1830.0,4777.0,3.271127462387085,1.5134930610656738,140.76923076923077,173.45071782829703,30085.151515151516,597.125,1001.8694579206842,1003742.4107142857,0.00011515617370605469,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 46419 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.188260992,5.3069e-05,64256,64384,1.74078956024118,1.7950300017808245,0.0,583,0.0,2962.0,0.07162922028571428,0.01773946248206533,3.3545910254477775e-07,0.1307895647617309,0.0005791883135429942,29371.41208791209,910553.6944444445,243.3375120994278,965.9255887360592,0.00044990444444444446,TCP,1025.0,4241.0,14.0,9.0,23.0,1957.0,4843.0,8.042327642440796,5.013843774795532,139.78571428571428,177.02534948129423,31337.97435897436,538.1111111111111,953.7391473097406,909618.3611111111,0.0002288818359375,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 45627 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.170243161,6.6805e-05,64256,64384,2.086299368726651,2.3403158918473745,0.0,583,0.0,2962.0,0.09957381621428572,0.07483275670304046,3.2792599365227775e-07,0.26862642879910464,0.0005726482285419888,27647.978021978022,910553.6944444445,286.71714181643404,1259.3499849129817,0.00033926655555555557,TCP,992.0,4241.0,14.0,9.0,23.0,1924.0,4843.0,6.710446357727051,3.845634698867798,137.42857142857142,171.75970841817772,29501.397435897437,538.1111111111111,953.7391473097406,909618.3611111111,9.5367431640625e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 11748 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.132631065,4.243e-05,64256,64512,5.405008424826145,6.5886498154341755,0.0,583,0.0,2962.0,0.03676110023076923,0.001990859622610408,1.6480171676188786e-05,0.04375257819447734,0.004059577770678718,28875.089743589742,1004946.125,767.5111963253127,3934.247521041132,0.00162743675,TCP,980.0,4241.0,13.0,8.0,21.0,1846.0,4777.0,2.4051766395568848,1.2142093181610107,142.0,175.89890347135267,30940.424242424244,597.125,1001.8694579206842,1003742.4107142857,2.4080276489257812e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 15204 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.297015223,3.4976e-05,64256,64512,4.870699109318554,6.077703913089627,0.0,583,0.0,2962.0,0.04741374861538462,0.006488971282216261,2.5396225444806214e-05,0.07898984405396356,0.005039466781794103,26679.47435897436,1004946.125,674.4044920594921,3629.1489491036436,0.00302619975,TCP,934.0,4241.0,13.0,8.0,21.0,1800.0,4777.0,2.6690213680267334,1.316286563873291,138.46153846153845,169.10504176846754,28596.515151515152,597.125,1001.8694579206842,1003742.4107142857,2.5510787963867188e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 22818 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.179062083,4.9553e-05,64256,64512,5.750593848527626,7.2234804654880564,0.0,583,0.0,2962.0,0.038401939153846154,0.0027632787500686106,2.7492392729021142e-05,0.05154608421735733,0.005243318865854063,27266.97435897436,1004946.125,801.986665183122,4313.320772954556,0.002900656,TCP,947.0,4241.0,13.0,8.0,21.0,1813.0,4777.0,2.2606360912323,1.107499361038208,139.46153846153845,170.94786995579747,29223.174242424244,597.125,1001.8694579206842,1003742.4107142857,1.3113021850585938e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 44361 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.338207944,3.217e-05,64256,64512,3.321510271465534,3.9978445865571337,0.0,583,0.0,2962.0,0.0723889292142857,0.022644788630499155,8.382143723005e-06,0.14777024795069507,0.0028951932099611243,26216.21978021978,910553.6944444445,449.35288958255154,2151.2845925218,0.001157942,TCP,962.0,4241.0,14.0,9.0,23.0,1894.0,4843.0,4.214950084686279,2.2512130737304688,135.28571428571428,167.26376375852203,27977.166666666668,538.1111111111111,953.7391473097406,909618.3611111111,0.00018548965454101562,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 51369 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,1.143970724,3.3924e-05,64256,64512,2.8408978359148684,3.865730640387147,0.0,583,0.0,2962.0,0.11221047135714286,0.08750987949935488,1.8183165416082e-05,0.2904901489897587,0.004264172301406453,24748.98901098901,910553.6944444445,377.43356962868967,2080.192610154995,0.001560715,TCP,928.0,4241.0,14.0,9.0,23.0,1860.0,4843.0,4.9280195236206055,2.3281497955322266,132.85714285714286,162.53334963505102,26417.089743589742,538.1111111111111,953.7391473097406,909618.3611111111,1.33514404296875e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 13256 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.143927486,0.000102241,64256,64512,3.715594501070665,4.311654294945533,0.0,583,0.0,2962.0,0.055790026,0.015442663290807266,1.1346382268105028e-05,0.12202925715519972,0.0033684391441890452,24789.785714285714,910553.6944444445,493.9086690351791,2320.149083380135,0.0013265705555555556,TCP,929.0,4241.0,14.0,9.0,23.0,1861.0,4843.0,3.7679030895233154,2.0873658657073975,132.92857142857142,162.66664039512187,26460.4358974359,538.1111111111111,953.7391473097406,909618.3611111111,5.269050598144531e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 39575 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.461819583,5.7468e-05,64256,64512,3.9601138959399633,5.0690475739665946,0.0,583,0.0,2962.0,0.06910702421428572,0.019113940001296407,8.691119664865279e-07,0.13576192134381568,0.0009322617478404484,26399.69230769231,910553.6944444445,536.8782981781465,2727.7108223022465,0.0006317834444444445,TCP,966.0,4241.0,14.0,9.0,23.0,1898.0,4843.0,3.5352518558502197,1.7754814624786377,135.57142857142858,167.84635067792638,28172.397435897437,538.1111111111111,953.7391473097406,909618.3611111111,3.9577484130859375e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 47565 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.193899165,7.7435e-05,64256,64512,4.765894395480341,5.455013346805379,0.0,583,0.0,2962.0,0.03761134692857143,0.003170579276036653,1.1647943266366946e-06,0.055293257291395725,0.001079256376694942,25375.93956043956,910553.6944444445,638.2894279661172,2935.4032931753836,0.0005546547777777779,TCP,943.0,4241.0,14.0,9.0,23.0,1875.0,4843.0,2.9375388622283936,1.6498584747314453,133.92857142857142,164.57045876291374,27083.4358974359,538.1111111111111,953.7391473097406,909618.3611111111,6.246566772460938e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 60769 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.676801398,5.1146e-05,64256,64512,3.871091628576706,5.084577334229147,0.0,583,0.0,2962.0,0.07479720878571429,0.030494957876957732,1.1585407522179444e-06,0.17148134661966868,0.0010763553094670665,26261.873626373625,910553.6944444445,523.979902582347,2736.0675588524177,0.0005314022222222222,TCP,963.0,4241.0,14.0,9.0,23.0,1895.0,4843.0,3.616550922393799,1.7700586318969727,135.35714285714286,167.40891132118264,28025.74358974359,538.1111111111111,953.7391473097406,909618.3611111111,1.9311904907226562e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 30553 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.487913805,4.3702e-05,64256,64512,3.94856558490428,4.874020870029591,0.0,583,0.0,2962.0,0.060267839428571425,0.015918266500684283,1.787952808796761e-05,0.12389413619216488,0.004228419100321964,25679.516483516483,910553.6944444445,530.8000307707039,2622.7647859503677,0.001657525888888889,TCP,950.0,4241.0,14.0,9.0,23.0,1882.0,4843.0,3.545591354370117,1.846524715423584,134.42857142857142,165.5483119507523,27406.24358974359,538.1111111111111,953.7391473097406,909618.3611111111,1.5735626220703125e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 36339 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.327254371,8.4939e-05,64256,64512,2.272218920837701,2.5670448543375977,0.0,583,0.0,2962.0,0.091072498,0.03574849582162703,2.364706606565278e-07,0.18566573143150972,0.000486282490592174,25990.093406593405,910553.6944444445,306.58725296160117,1381.355358839665,0.00028757444444444443,TCP,957.0,4241.0,14.0,9.0,23.0,1889.0,4843.0,6.1613781452178955,3.505976915359497,134.92857142857142,166.54305672585016,27736.589743589742,538.1111111111111,953.7391473097406,909618.3611111111,0.00016808509826660156,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 64407 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.295824445,0.000157184,64256,64384,2.8320147273621186,3.300229372528782,0.0,583,0.0,2962.0,0.0707257883076923,0.011697206442155723,6.913129327269072e-06,0.10605335396246643,0.0026292830443429005,29448.358974358973,1004946.125,404.54241143934263,1970.6494640712488,0.00109915775,TCP,991.0,4241.0,13.0,8.0,21.0,1857.0,4777.0,4.590371608734131,2.4240739345550537,142.84615384615384,177.6321317848329,31553.174242424244,597.125,1001.8694579206842,1003742.4107142857,4.315376281738281e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 5262 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.110328171,6.5982e-05,64256,64512,2.725354354857784,3.3176475636605103,0.0,583,0.0,2962.0,0.08187405638461538,0.038209057586339,2.684248327485839e-06,0.1916754508235285,0.0016383675800887415,28469.858974358973,1004946.125,385.32317724835434,1981.0503014507822,0.000724386875,TCP,972.0,4241.0,13.0,8.0,21.0,1838.0,4777.0,4.770021915435791,2.4113471508026123,141.3846153846154,174.6638329633658,30507.454545454544,597.125,1001.8694579206842,1003742.4107142857,0.00011372566223144531,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 16996 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.100641851,0.000485147,64256,64512,4.617197033935621,5.215232026879723,0.0,583,0.0,2962.0,0.03779646007142857,0.0033784967777630054,2.7330635404197777e-06,0.05707745770930222,0.0016531979737526227,24154.18131868132,910553.6944444445,608.4806091150872,2806.3743006864993,0.0007845235555555555,TCP,913.0,4241.0,14.0,9.0,23.0,1845.0,4843.0,3.0321426391601562,1.7257142066955566,131.78571428571428,160.57820205233017,25785.358974358973,538.1111111111111,953.7391473097406,909618.3611111111,6.4373016357421875e-06,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 58966 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.118244564,7.3086e-05,64256,64512,1.6105572297556336,1.6425426079485232,0.0,583,0.0,2962.0,0.0806411935,0.028448886442519146,1.4774225598877143e-06,0.1651166744277538,0.001215492723091222,27643.719696969696,1004946.125,229.90704454761672,980.803254771262,0.0007217895,TCP,913.0,4241.0,12.0,8.0,20.0,1713.0,4777.0,7.4508373737335205,4.870497703552246,142.75,172.55897542579464,29776.6,597.125,1001.8694579206842,1003742.4107142857,8.130073547363281e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 2484 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.562188379,0.00048152,64256,64512,2.0264769032866523,2.4676257537858346,0.0,583,0.0,2962.0,0.11796729638461538,0.04330189407026903,3.099646185965554e-06,0.20405008357270504,0.0017605812068648109,28370.089743589742,1004946.125,286.200891879561,1473.4810282293663,0.000987018125,TCP,970.0,4241.0,13.0,8.0,21.0,1836.0,4777.0,6.415074348449707,3.2419826984405518,141.23076923076923,174.3584778204914,30400.878787878788,597.125,1001.8694579206842,1003742.4107142857,0.00032401084899902344,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 10430 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.242494508,0.000125685,64256,64512,3.927653324657871,4.241188215124089,0.0,583,0.0,2962.0,0.04778519075,0.006847291821550075,7.114871160608571e-07,0.08100609850901445,0.0008434969567585037,29421.659090909092,1004946.125,573.1100809563277,2532.519512955972,0.0004040705,TCP,951.0,4241.0,12.0,8.0,20.0,1751.0,4777.0,3.0552594661712646,1.8862638473510742,145.91666666666666,177.98503512169984,31678.672727272726,597.125,1001.8694579206842,1003742.4107142857,0.00010442733764648438,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 3629 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.007727349,0.000159989,64256,64512,2.511531516924732,2.642119539369704,0.0,583,0.0,2962.0,0.05079706676923077,0.00888513657402585,3.6316092919606967e-06,0.09243051742767608,0.0019056781711403153,27641.4358974359,1004946.125,351.8076071015337,1577.6756299461347,0.000977668125,TCP,955.0,4241.0,13.0,8.0,21.0,1821.0,4777.0,5.176124572753906,3.027872085571289,140.07692307692307,172.11278455146964,29622.810606060608,597.125,1001.8694579206842,1003742.4107142857,9.679794311523438e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
185.182.193.115 4555 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.207135363,4.0646e-05,64256,64384,4.200527381353145,4.7362707225055924,0.0,583,0.0,2962.0,0.039970726,0.0039963423625115225,6.694430715633612e-07,0.06207749873798624,0.0008181950082733096,28102.576923076922,910553.6944444445,579.9728162968306,2548.639901010509,0.0005268251111111112,TCP,1001.0,4241.0,14.0,9.0,23.0,1933.0,4843.0,3.3329148292541504,1.9002292156219482,138.07142857142858,173.1636990441896,29985.666666666668,538.1111111111111,953.7391473097406,909618.3611111111,0.00010585784912109375,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 61515 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.226780403,3.175e-05,64256,64384,2.5898777152579475,2.953752776620581,0.0,583,0.0,2962.0,0.08324157392857143,0.040666800294680616,1.6258568362144445e-06,0.19802629767248237,0.0012750909129212883,27899.104395604394,910553.6944444445,356.84815090947006,1589.4471885748303,0.0007200097777777778,TCP,997.0,4241.0,14.0,9.0,23.0,1929.0,4843.0,5.405660629272461,3.046971321105957,137.78571428571428,172.53665533995215,29768.897435897437,538.1111111111111,953.7391473097406,909618.3611111111,6.437301635742188e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Normal
185.182.193.115 50622 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.061725474,5.5164e-05,64256,64512,2.3947623848667536,2.9735053573628183,0.0,583,0.0,2962.0,0.09828782807692309,0.07874669422015777,1.8245826103565e-06,0.2751689939140857,0.0013507711169389505,28270.9358974359,1004946.125,337.8457087573559,1775.5543865152727,0.00097902925,TCP,968.0,4241.0,13.0,8.0,21.0,1834.0,4777.0,5.428513526916504,2.690427303314209,141.07692307692307,174.0545020876211,30294.969696969696,597.125,1001.8694579206842,1003742.4107142857,9.083747863769531e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,Anomaly
