dstPort,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
443,0x0010,0x0018,0.000018255,0.004802389,501,8,414.887383154459,208.23671929302,0,105,0,105,0,0,0,0,0,0,0,0,35472.8712597062,21864.855525767,TCP,39,39,2,1,3,171,105,0.00482058525085449,0.00480222702026367,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000026851,0.00410033,501,134,484.582519785108,243.883242237469,0,105,0,105,0,0,0,0,0,0,0,0,41431.8054416267,25607.7404349343,TCP,39,39,2,1,3,171,105,0.00412726402282715,0.00410032272338867,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000057558,0.000514378,501,139,485.84547665933,263.023484777224,0,105,0,105,0,0.002029492,0,4.591140865992E-06,0,0.00214269476734135,0,760.5,41539.7882543728,22488.5079484526,TCP,39,39,2,2,4,171,171,0.00411653518676758,0.00760388374328613,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000019075,0.004930869,501,134,404.036605336673,202.79972923315,0,105,0,105,0,0,0,0,0,0,0,0,34545.1297562855,21293.9715694807,TCP,39,39,2,1,3,171,105,0.00495004653930664,0.00493097305297852,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000014136,0.004133523,501,136,482.187043743174,241.927899867336,0,105,0,105,0,0,0,0,0,0,0,0,41226.9922400414,25402.4294860703,TCP,39,39,2,1,3,171,105,0.00414776802062988,0.00413346290588379,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000020038,0.004118764,501,8,483.214746543779,242.782125492012,0,105,0,105,0,0,0,0,0,0,0,0,41314.8608294931,25492.1231766613,TCP,39,39,2,1,3,171,105,0.00413894653320313,0.00411891937255859,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000048751,0.003640264,501,8,542.144897563498,274.694086056716,0,105,0,105,0,0,0,0,0,0,0,0,46353.3887416791,28842.8790359552,TCP,39,39,2,1,3,171,105,0.00368905067443848,0.00364041328430176,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
68,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,UDP,1280,0,4,0,4,1448,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44449,0x0018,0x0010,0.000009148,0.00000005,3085,4112,0.355528481463367,0.355505252184725,0,2946,0,119,0.000517919112781955,0.00563579755589124,1.47157241872836E-05,0.00105003411591366,0.00383466553078719,0.0324042299077399,943693.55442069,248.134642192778,883.290463597156,23.186782890604,TCP,1616245,3973,665,662,1327,1652155,43177,1870.45492744446,1862.13845205307,2484.44360902256,967.736571845241,936514.07248678,65.2220543806647,13.7681448428823,189.561812414587,0,0,55,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.003478763,501,296,0,287.458296209992,0,66,0,66,0,0,0,0,0,0,0,0,0,18972.2475498595,TCP,0,0,1,1,2,66,66,0,0.0034787654876709,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.00000532,0.000041367,501,425,154.253392666691,66.158040639923,0,1696,0,247,0.0000678986,0.00393062975,9.45703757315556E-09,4.44239205996476E-05,9.22568903434318E-05,0.00666512720056021,701285.8,7404.91666666667,108810.343187084,7988.58340727071,TCP,3197,219,5,4,9,3527,483,0.0324141979217529,0.0604612827301025,705.4,899.34568807921,808822.666666667,120.75,86.0518254696939,7404.91666666667,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0018,0.000192589,0.00002628,1554,501,111.22672005728,57.1137971885454,0,1974,0,287,0,0.00592957,0,9.1657231088475E-05,0,0.00957377830788216,0,12654.3333333333,113451.254458426,9385.70067131763,TCP,1908,295,2,3,5,2040,493,0.0179812908172607,0.0525267124176025,1020,0,0,164.333333333333,112.491481158945,12654.3333333333,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.003794271,501,289,0,263.56063843157,0,66,0,66,0,0,0,0,0,0,0,0,0,17395.0021364836,TCP,0,0,1,1,2,66,66,0,0.00379419326782227,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0004,0.000014527,0.000797116,501,0,0.985262999642944,0.941578779919979,0,112,0,112,0.000081319,0.152008965555556,8.50895632E-09,0.195890979929468,8.93148730615456E-05,0.442595729678301,471.696428571429,439,80.1757765959446,73.1292852404517,TCP,123,123,8,9,17,651,699,8.11965942382813,9.55841422080994,81.375,19.2786583212283,371.666666666667,77.6666666666667,22.5721066805914,509.5,0,0,4,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.01605575,501,19548,0,62.2827019883284,0,66,0,66,0,0,0,0,0,0,0,0,0,4110.65833122968,TCP,0,0,1,1,2,66,66,0,0.0160558223724365,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000059982,0.02251643,501,814,2.41265820920798,2.80490597826099,0,306,0,249,0.1960962334,0.0149074303333333,0.170839696974064,0.00016668637569948,0.392116981622395,0.0129107077923513,17280,6451,390.850629891692,527.322323913066,TCP,480,366,5,3,8,810,564,2.07240295410156,1.06955456733704,162,120,14400,188,80.3181175078201,6451,0,0,3,0,0,0,0,0,0,
443,0x0010,0x0018,0.000007745,0.000227955,501,84,25.3694774804745,12.7393125400542,0,287,0,233,0.0000262065,0.0262689096666667,1.22346709971429E-09,0.00199509800437574,3.27190114803305E-05,0.0446665199492387,12804.25,7392.33333333333,4103.51298246675,1753.77869301413,TCP,383,215,4,3,7,647,413,0.15766978263855,0.235491514205933,161.75,93.5307436087194,8748,137.666666666667,85.9786795277372,7392.33333333333,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0018,0.040514871,0.000033382,501,267,45.0881649457939,261.37620739079,0,105,0,105,0,0.0019213655,0,7.1289633925445E-06,0,0.00267001187123662,0,760.5,3855.03810286537,22347.6657319125,TCP,39,39,2,2,4,171,171,0.0443575382232666,0.00765180587768555,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000060113,0.013588342,501,116,146.536142263215,73.5920272309366,0,112,0,112,0,0,0,0,0,0,0,0,13041.7166614261,8242.3070498649,TCP,46,46,2,1,3,178,112,0.013648509979248,0.0135884284973145,89,0,0,112,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000029444,0.00406787,501,134,488.135466977015,245.827218380026,0,105,0,105,0,0,0,0,0,0,0,0,41735.5824265348,25811.8579299027,TCP,39,39,2,1,3,171,105,0.00409722328186035,0.00406789779663086,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.040194213,0.000000151,501,267,45.5934821481953,272.348560111685,0,105,0,105,0,0.0018359665,0,6.7404371000805E-06,0,0.00259623517811474,0,760.5,3898.24272367069,23285.801889549,TCP,39,39,2,2,4,171,171,0.0438659191131592,0.00734353065490723,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000024966,0.004515565,501,8,440.462483591494,221.452164730729,0,105,0,105,0,0,0,0,0,0,0,0,37659.5423470727,23252.4772967265,TCP,39,39,2,1,3,171,105,0.00454068183898926,0.00451564788818359,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.047629439,0.000253322,501,276,38.6530828529695,250.870506609247,0,105,0,105,0,0.0020563975,0,6.5021625174005E-06,0,0.00254993382608265,0,760.5,3304.83858392889,21449.4283150906,TCP,39,39,2,2,4,171,171,0.0517423152923584,0.00797224044799805,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
45200,0x0010,0x0010,0.013527068,0.046241243,27,501,33.4376676645155,43.1685964533095,0,66,0,66,0,0.0231427875,0,0.00106707729297096,0,0.0326661490379714,0,0,2206.88606585802,2849.12736591842,TCP,0,0,2,2,4,132,132,0.0598127841949463,0.0463299751281738,66,0,0,66,0,0,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.003437926,501,392,0,290.867128987517,0,66,0,66,0,0,0,0,0,0,0,0,0,19197.2305131761,TCP,0,0,1,1,2,66,66,0,0.00343799591064453,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0.000058189,0.280577575,501,27,6.77402573910909,6.45584439371948,0,66,0,66,0,0.1475935845,0,0.0353694834586082,0,0.188067762943595,0,0,447.0856987812,426.085729985485,TCP,0,0,2,2,4,132,132,0.295245409011841,0.309796810150146,66,0,0,66,0,0,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0018,0.043074981,0.004203504,501,8,42.3026122037317,237.907203630176,0,105,0,105,0,0,0,0,0,0,0,0,3616.87334341906,24980.2563811685,TCP,39,39,2,1,3,171,105,0.0472784042358398,0.00420331954956055,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000014397,0.003766869,501,8,528.916015132409,265.479080954491,0,105,0,105,0,0,0,0,0,0,0,0,45222.3192938209,27875.3035002215,TCP,39,39,2,1,3,171,105,0.00378131866455078,0.00376677513122559,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.016145628,501,13756,0,61.9359716479622,0,66,0,66,0,0,0,0,0,0,0,0,0,4087.7741287655,TCP,0,0,1,1,2,66,66,0,0.0161457061767578,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.016971576,810,501,0,58.9220049449314,0,66,0,66,0,0,0,0,0,0,0,0,0,3888.85232636548,TCP,0,0,1,1,2,66,66,0,0.0169715881347656,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
25,0x0002,0x0014,0,0.000056466,29200,0,0,17772.4745762712,0,74,0,54,0,0,0,0,0,0,0,0,0,959713.627118644,TCP,0,0,1,1,2,74,54,0,5.62667846679687E-05,74,0,0,54,0,0,0,1,0,0,0,0,0,0,0,
33600,0x0004,0x0011,0.000118299,0.000039525,0,501,81.1879343162241,1960.50481443395,0,93,0,93,0.00397051233333333,0.0001779436,8.49615004319959E-05,5.50097652438E-08,0.00882504251525148,0.000234541606636861,287.1,325.8,5561.37350066135,130569.620641301,TCP,63,63,6,5,11,411,333,0.0739026069641113,0.00255036354064941,68.5,8.04984471899924,64.8,66.6,18.0499307477896,325.8,0,0,0,0,0,0,0,0,0,
dstPort,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,
443,0x0010,0x0018,0.000066153,0.01554596,501,425,128.105555725237,64.3248830611149,0,112,0,112,0,0,0,0,0,0,0,0,11401.3944595461,7204.38690284487,TCP,46,46,2,1,3,178,112,0.0156121253967285,0.0155460834503174,89,0,0,112,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000288217,0.00000016,1622,501,110.427275719081,56.9994428212272,0,2039,0,287,0,0.00594111833333333,0,9.16609818810743E-05,0,0.00957397419471529,0,12654.3333333333,116224.707694333,9366.908436955,TCP,1973,295,2,3,5,2105,493,0.0181114673614502,0.0526320934295654,1052.5,0,0,164.333333333333,112.491481158945,12654.3333333333,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.00437869,501,8,0,228.385733732644,0,66,0,66,0,0,0,0,0,0,0,0,0,15073.4584263545,TCP,0,0,1,1,2,66,66,0,0.0043785572052002,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
45188,0x0011,0x0010,0.014629522,0.000009788,27,501,131.602522669511,244.572961310825,0,97,0,97,0,0.000144394,0,4.3464122552E-08,0,0.000208480508805979,0,240.25,10725.6055975652,18037.2558966734,TCP,31,31,2,4,6,163,295,0.0151972770690918,0.016355037689209,81.5,0,0,73.75,15.5,240.25,0,0,0,0,0,0,0,0,0,
45200,0x0011,0x0010,0.013582461,0.000059481,27,501,138.318597787195,245.99302073253,0,97,0,97,0,0.00023413125,0,1.71707933162917E-07,0,0.000414376559620494,0,240.25,11272.9657196564,18141.9852790241,TCP,31,31,2,4,6,163,295,0.0144593715667725,0.0162606239318848,81.5,0,0,73.75,15.5,240.25,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.004181212,501,8,0,239.16884301762,0,66,0,66,0,0,0,0,0,0,0,0,0,15785.1436391629,TCP,0,0,1,1,2,66,66,0,0.0041811466217041,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000072225,0.003818496,501,8,514.070842014953,261.882117882118,0,105,0,105,0,0,0,0,0,0,0,0,43953.0569922785,27497.6223776224,TCP,39,39,2,1,3,171,105,0.0038905143737793,0.00381851196289062,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0011,0x0004,0.000034484,0.000035646,501,0,0.513613328095799,0.409636456577874,0,112,0,112,0.000130682,0.4887140855,1.7397530692E-08,1.3946332055878,0.000126284347674867,1.18094589443708,534.3,417.766666666667,44.4275528802866,31.0640979571554,TCP,123,77,6,6,12,519,455,11.6819398403168,14.6471338272095,86.5,21.743964679883,472.8,75.8333333333333,22.8246942294232,520.966666666667,0,0,2,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,735,0,271,0,0,0,0,0,0,0,0,0,0,UDP,730,290,2,3,5,814,416,0,0,407,0,0,0,114.613844422623,13136.3333333333,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.003802226,501,289,0,263.015237975795,0,66,0,66,0,0,0,0,0,0,0,0,0,17359.0057064025,TCP,0,0,1,1,2,66,66,0,0.00380206108093262,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000011622,0.000132788,4946,83,120.876797602236,60.7240902543017,0,105,0,105,0,0.0082671515,0,0.000132335739100264,0,0.0115037271829727,0,760.5,10334.9661949912,5191.9097167428,TCP,39,39,2,2,4,171,171,0.0165457725524902,0.0329358577728271,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000013093,0.000127548,501,6120,205.58802048869,103.612949444794,0,105,0,105,0,0.0048575625,0,4.47460743404205E-05,0,0.00668925065612139,0,760.5,17577.775751783,8858.90717752992,TCP,39,39,2,2,4,171,171,0.00972819328308106,0.0193026065826416,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000039132,0.004281219,501,8,462.921913801667,233.574873308459,0,105,0,105,0,0,0,0,0,0,0,0,39579.8236300425,24525.3616973882,TCP,39,39,2,1,3,171,105,0.00432038307189941,0.00428128242492676,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0011,0x0004,0.000144029,0.000000131,501,0,1.07729179636517,0.94910015975022,0,112,0,112,0.000155157333333333,0.175547527375,2.26062248162424E-08,0.233355433157577,0.000143952675377091,0.483068766489386,534.3,471.696428571429,93.1857403855872,75.8093752600488,TCP,123,123,6,8,14,519,639,5.56952166557312,8.42903661727905,86.5,21.743964679883,472.8,79.875,23.0678347488445,532.125,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.014341895,501,884,0,69.7261030022941,0,54,0,60,0,0,0,0,0,0,0,0,0,4183.56618013765,TCP,0,0,1,1,2,54,60,0,0.0143418312072754,54,0,0,60,0,0,0,0,1,0,0,0,0,0,0,
68,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,UDP,2240,0,7,0,7,2534,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.01109687,501,16208,0,90.116752250607,0,66,0,66,0,0,0,0,0,0,0,0,0,5947.70564854006,TCP,0,0,1,1,2,66,66,0,0.011096715927124,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
49238,0x0004,0x0011,0.000018134,0.000046476,0,501,94.3252433297951,1022.68918012801,0,97,0,112,0.0032834448,0.000365967,4.35154729245344E-05,7.32127481646667E-08,0.00625810879036798,0.000270578543429938,192.2,531.583333333333,6470.71169242394,87184.2526059128,TCP,31,77,5,4,9,343,341,0.0530080795288086,0.00391125679016113,68.6,3,9,85.25,23.0560910245716,531.583333333333,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0018,0.040783771,0.000163024,501,5070,44.6105264277471,252.069112653625,0,105,0,105,0,0.0020243525,0,6.9290875698245E-06,0,0.00263231600873157,0,760.5,3814.20000957238,21551.909131885,TCP,39,39,2,2,4,171,171,0.0448324680328369,0.0079343318939209,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000020308,0.000038421,501,8,527.6185923643,266.584294657896,0,105,0,105,0,0.001885148,0,6.820801225058E-06,0,0.00261166636940058,0,760.5,45111.3896471476,22792.9571932501,TCP,39,39,2,2,4,171,171,0.00379061698913574,0.00750231742858887,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000005,0.000072795,501,8,455.67972187517,230.007622494585,0,105,0,105,0,0.0021920345,0,8.9823521167205E-06,0,0.00299705724281678,0,760.5,38960.616220327,19665.651723287,TCP,39,39,2,2,4,171,171,0.00438904762268066,0.00869536399841309,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.040489444,0.004139283,501,181,44.8142916671119,241.593456598122,0,105,0,105,0,0,0,0,0,0,0,0,3831.62193753806,25367.3129428028,TCP,39,39,2,1,3,171,105,0.0446286201477051,0.00413918495178223,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000010389,0.004736006,504,136,421.368696001607,211.151026983488,0,105,0,105,0,0,0,0,0,0,0,0,36027.0235081374,22170.8578332662,TCP,39,39,2,1,3,171,105,0.00474643707275391,0.00473594665527344,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.041835362,0.014543813,501,163,35.4740011502419,68.7568276449952,0,112,0,112,0,0,0,0,0,0,0,0,3157.18610237153,7700.76469623947,TCP,46,46,2,1,3,178,112,0.0563793182373047,0.0145440101623535,89,0,0,112,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.043106892,0.081199327,501,221,16.0893018117374,12.3153607869045,0,112,0,112,0,0,0,0,0,0,0,0,1431.94786124462,1379.3204081333,TCP,46,46,2,1,3,178,112,0.124306201934814,0.0811994075775147,89,0,0,112,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000004087,0.001027746,7162,424,445.704691567929,251.925280797646,0,105,0,105,0,0.0022416425,0,2.9470894254245E-06,0,0.00171670889361723,0,760.5,38107.751129058,21539.6115081987,TCP,39,39,2,2,4,171,171,0.00448727607727051,0.00793886184692383,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000007043,0.000082283,501,8,530.488079428318,268.667584793261,0,105,0,105,0,0.0018815615,0,6.4748062411245E-06,0,0.00254456405718632,0,760.5,45356.7307911212,22971.0784998238,TCP,39,39,2,2,4,171,171,0.00377011299133301,0.00744414329528809,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.043527786,0.004525964,501,137,41.6200682702231,220.950534688932,0,105,0,105,0,0,0,0,0,0,0,0,3558.51583710407,23199.8061423379,TCP,39,39,2,1,3,171,105,0.0480537414550781,0.00452589988708496,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
80,0x0010,0x0010,0,0.003676481,501,137,0,272.004150453956,0,66,0,66,0,0,0,0,0,0,0,0,0,17952.2739299611,TCP,0,0,1,1,2,66,66,0,0.00367641448974609,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
80,0x0010,0x0010,0,0.004331432,501,261,0,230.862175253192,0,66,0,66,0,0,0,0,0,0,0,0,0,15236.9035667107,TCP,0,0,1,1,2,66,66,0,0.00433158874511719,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
80,0x0010,0x0010,0,0.003871656,501,261,0,258.285855040335,0,66,0,66,0,0,0,0,0,0,0,0,0,17046.8664326621,TCP,0,0,1,1,2,66,66,0,0.00387167930603027,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
80,0x0010,0x0010,0,0.004468847,501,269,0,223.767819035425,0,66,0,66,0,0,0,0,0,0,0,0,0,14768.676056338,TCP,0,0,1,1,2,66,66,0,0.00446891784667969,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
80,0x0010,0x0010,0,0.004010303,501,261,0,249.364090368609,0,66,0,66,0,0,0,0,0,0,0,0,0,16458.0299643282,TCP,0,0,1,1,2,66,66,0,0.00401020050048828,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0011,0x0004,0.000027802,0.000024346,501,0,1.02634276433894,0.815498903884166,0,112,0,112,0.000148186166666667,0.2457668795,2.77720523256061E-08,0.340902456989458,0.000159554738669228,0.583868527144132,534.3,534.3,88.7786491153186,68.909657378212,TCP,123,123,6,6,12,519,507,5.84600019454956,7.35745930671692,86.5,21.743964679883,472.8,84.5,25.3436382549941,642.3,0,0,2,0,0,0,0,0,0,
443,0x0010,0x0018,0.042625113,0.156459979,501,425,10.0459483799268,6.39140803454828,0,112,0,112,0,0,0,0,0,0,0,0,894.089405813486,715.837699869408,TCP,46,46,2,1,3,178,112,0.199085235595703,0.156460046768188,89,0,0,112,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.040628312,0.014385308,501,428,36.3546094372985,69.5157783081411,0,112,0,112,0,0,0,0,0,0,0,0,3235.56023991956,7785.7671705118,TCP,46,46,2,1,3,178,112,0.0550136566162109,0.0143852233886719,89,0,0,112,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000078937,0.000000491,501,8,405.070645613019,205.835206360112,0,105,0,105,0,0.0024291915,0,1.17971722374005E-05,0,0.00343470118604232,0,760.5,34633.5401999131,17598.9101437896,TCP,39,39,2,2,4,171,171,0.00493741035461426,0.00971651077270508,85.5,0,0,85.5,27.5771644662754,760.5,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.003529277,501,289,0,283.341484834155,0,66,0,66,0,0,0,0,0,0,0,0,0,18700.5379990542,TCP,0,0,1,1,2,66,66,0,0.00352931022644043,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000011912,0.000274892,501,84,25.3331239505696,12.7249478681038,0,287,0,233,0.0000424915,0.0262843616666667,3.47990808028571E-09,0.0019977016273028,5.518078986613E-05,0.044695655575266,12760.3333333333,7392.33333333333,4091.29951801698,1751.80115650895,TCP,382,215,4,3,7,646,413,0.157896041870117,0.235757350921631,161.5,92.9533933395298,8640.33333333333,137.666666666667,85.9786795277372,7392.33333333333,0,0,2,0,0,0,0,0,0,
443,0x0019,0,0,0,501,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,TCP,102,0,1,0,1,156,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.003477029,501,296,0,287.615991222657,0,66,0,66,0,0,0,0,0,0,0,0,0,18982.6554206953,TCP,0,0,1,1,2,66,66,0,0.00347685813903809,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.042748964,0.003764345,501,286,42.99843662701,265.647222750016,0,105,0,105,0,0,0,0,0,0,0,0,3676.36633160935,27892.9583887517,TCP,39,39,2,1,3,171,105,0.0465133190155029,0.00376439094543457,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000052989,0.080792018,501,84,24.7386615313384,12.3774707406467,0,105,0,105,0,0,0,0,0,0,0,0,2115.15556092943,1299.63442776791,TCP,39,39,2,1,3,171,105,0.0808451175689697,0.0807919502258301,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000012212,0.081192906,501,83,24.6289859923253,12.3163371976931,0,105,0,105,0,0,0,0,0,0,0,0,2105.77830234381,1293.21540575778,TCP,39,39,2,1,3,171,105,0.0812051296234131,0.0811929702758789,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.00004274,0.004120889,501,134,480.364656702743,242.669752372136,0,105,0,105,0,0,0,0,0,0,0,0,41071.1781480845,25480.3239990743,TCP,39,39,2,1,3,171,105,0.00416350364685059,0.00412082672119141,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0018,0.000013305,0.005002412,501,134,398.754955554499,199.900104851778,0,105,0,105,0,0,0,0,0,0,0,0,34093.5486999097,20989.5110094367,TCP,39,39,2,1,3,171,105,0.00501561164855957,0.00500249862670898,85.5,0,0,105,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.003437797,501,289,0,290.887301477218,0,66,0,66,0,0,0,0,0,0,0,0,0,19198.5618974964,TCP,0,0,1,1,2,66,66,0,0.00343775749206543,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.000089857,508,501,0,11125.474801061,0,60,0,66,0,0,0,0,0,0,0,0,0,734281.336870027,TCP,1,0,1,1,2,60,66,0,8.98838043212891E-05,60,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
53579,0x0018,0x0018,0.019070338,0.00002687,4110,3085,0.318812910049011,0.333016372733597,0,119,0,4392,0.0089373829640884,0.00121341885135135,0.00505678012848283,4.29766715864845E-05,0.0710619140295484,0.00655565950812613,218.55001453911,2035130.16013513,20.6127518223677,944.70107118173,TCP,1931,823709,362,296,658,23405,839693,1135.46217417717,888.845186710358,64.6546961325967,12.8075498567577,164.033333333333,2836.80067567568,1426.579882143,2035130.16013513,0,0,319,0,0,0,0,0,0,
443,0x0010,0x0010,0,0.016084543,501,19548,0,62.1719164579103,0,66,0,66,0,0,0,0,0,0,0,0,0,4103.34648622208,TCP,0,0,1,1,2,66,66,0,0.0160844326019287,66,0,0,66,0,0,0,0,1,0,0,0,0,0,0,
